,Virginia,Florida,California,New York,New Jersey,Oregon,Arizona,Washington,Indiana,Texas,Wisconsin,West Virginia,Utah,Pennsylvania,North Carolina,Massachusetts,Nevada,Rhode Island,Colorado,Michigan,Hawaii,Maryland,the District of Columbia,Minnesota,Tennessee,New Hampshire,Kansas,Ohio,South Carolina,Georgia,Oklahoma,New Mexico,Iowa,Missouri,Illinois,South Dakota,Vermont,Wyoming,Montana,Alabama,Connecticut,Delaware,Idaho,North Dakota,Nebraska,Mississippi,Alaska,Arkansas,Louisiana,Kentucky,Maine
9/1/17,252835.9234,217148.2178,486611.5924,312160.6064,321883.9288,325877.3845,236184.5271,346652.2546,137932.9717,189944.5889,181831.6121,111392.6966,288273.3685,171537.2254,181646.4942,390845.4346,252286.3474,267615.3665,348519.0688,149540.6822,582308.5031,291479.9422,526095.1982,226601.8877,174544.2757,255128.3156,137750.2825,135945.4677,170516.7327,174426.6614,126986.6656,178273.4715,146495.5498,149227.5027,180478.4471,187844.3149,247445.5886,235534.9266,247955.7048,143086.0427,250114.3968,256168.1437,221058.0529,217887.9104,159227.0016,129382.8486,277701.656,135619.431,169067.32,127476.2944,215870.2808
10/1/17,253735.9616,218629.9498,490041.8434,313885.7914,322894.3493,327316.9138,237574.5539,348999.7474,138679.5485,190852.8318,182677.9228,111782.5866,290195.4329,172312.0474,182643.0757,392612.378,255415.1645,268857.51,350239.124,150259.15,585689.2318,292571.6065,526857.7369,227287.9816,175828.2101,256252.5487,138178.992,136574.4018,171402.0469,175560.3677,127455.0641,178660.9328,147008.2366,149839.9374,181321.1572,188615.4249,248329.2226,235806.2776,248990.9126,143716.4596,250542.0557,257021.5596,222687.4348,217261.1852,159991.2105,129801.3501,278703.58,136162.354,169777.5274,128082.1588,216694.5289
11/1/17,254724.2149,220154.7904,493845.6474,315284.8862,324142.669,328806.33,238806.5151,351428.8809,139576.7575,191853.0215,183699.0711,112295.4797,292164.3059,173231.2691,183787.3388,394533.8748,258446.8578,270547.6746,352367.2306,151179.1458,588515.1007,293716.9397,528086.8639,228360.9945,177174.8095,257510.5084,138630.4454,137306.8561,172404.5104,176900.9894,127917.8163,179248.4245,147542.6615,150540.2484,182367.453,189630.0176,249369.7349,236209.5657,249902.3635,144374.1733,251364.0114,257476.9298,224534.6506,216702.9648,160854.0651,130045.0147,279682.1944,136773.5359,170237.8105,128491.4206,217534.9089
12/1/17,255758.8252,221751.2168,498316.2215,316846.5725,325293.4064,330673.937,240032.9472,354191.6913,140413.1185,192963.5044,184655.5703,112527.2358,294300.4767,174153.0955,184997.2575,396234.6735,261570.3417,272311.4614,354930.3047,152164.3269,590657.6822,294853.6661,530145.4919,229816.5356,178412.1023,258985.1044,139201.084,138068.5734,173342.4898,178441.0197,128373.66,179841.0826,147958.7343,151218.1789,183411.6682,190512.4917,250341.2145,236717.6069,251009.6737,144957.1615,252239.1426,257852.0047,226403.8654,216085.863,161644.369,130134.3196,280096.5033,137357.9481,170399.7246,128649.3539,218478.1733
1/1/18,256638.8619,223171.1233,503364.4017,318257.2966,326364.8271,332993.282,241451.8209,357408.8607,141184.301,194064.7103,185459.5736,112793.2253,296671.0968,174976.9256,186162.9884,398133.7237,264452.9386,273980.0132,357703.4506,153257.3467,592423.6842,295883.0322,534119.3469,231352.4391,179568.7403,260426.7332,139865.1297,138714.3742,174241.9363,179968.48,128911.9234,180289.4133,148317.1263,151949.6064,184523.3581,191230.5762,251232.8207,237133.2241,252097.0193,145475.5963,252980.0272,258292.5066,228363.3807,215572.9872,162428.6189,130299.3974,280407.6082,137848.3422,170745.6635,129027.5261,219458.7452
2/1/18,257493.2193,224418.1647,508931.9671,319387.2411,327314.5837,335606.612,243081.0131,360949.7978,141858.8594,195066.694,186316.9893,113071.618,299153.8435,175696.0893,187219.4163,400201.4658,267295.5751,275259.244,360507.0355,154286.0462,594286.4161,296745.3198,538842.0561,232972.6256,180560.5169,261743.8877,140629.0653,139261.3034,175099.05,181412.7957,129387.1132,180776.4016,148853.7561,152816.4796,185490.4617,191777.5141,252079.7035,237345.381,253170.3807,145902.0163,253343.5284,259111.5937,230484.7516,215231.8403,163287.557,130680.3368,280610.175,138241.5156,171117.2293,129842.8791,220285.8433
3/1/18,258520.0101,225672.5919,514007.1864,320859.3377,328669.7034,338418.7391,244762.4605,364989.6788,142818.3995,196240.3487,187540.7968,113887.4794,301828.688,176691.8267,188374.7317,402695.2276,270122.5173,276895.8692,363242.4312,155627.2219,596959.796,297736.5701,543703.5465,234869.7809,181726.4986,263454.2473,141506.4413,140095.3707,176138.3043,182852.2507,129927.6678,181436.3638,149607.2867,153980.2117,186642.9297,192604.8913,253221.8039,237710.2514,254566.8655,146595.9414,253767.7635,260218.0746,233075.1315,215349.58,164307.9158,131620.7421,281097.9806,138856.9672,171811.9465,131066.5302,221521.307
4/1/18,259371.0104,226915.7815,518181.6839,322505.2737,329957.9848,340837.2537,246220.3756,368915.9138,143832.2316,197338.4655,188862.2766,114823.6474,304165.8181,177637.6475,189393.3763,405189.2109,272952.3926,278761.1214,365687.8749,156849.0078,599658.4032,298563.4395,546890.746,236790.498,182729.093,265190.9224,142281.3795,141012.4788,176964.628,184121.8767,130391.49,182072.484,150252.1434,155082.3593,187503.3653,193435.2016,254158.8596,237869.3939,256029.6057,147131.9746,253910.1297,261366.93,235748.9136,215337.7127,165216.2964,132365.2873,281492.6642,139355.2234,172032.1273,132122.7367,222985.4202
5/1/18,260117.316,228205.1203,522000.9722,324900.0252,331356.0118,342879.6716,247812.7424,372770.8495,144865.9286,198483.6931,190132.8674,115659.5219,306376.5855,178388.8894,190347.8609,407814.971,275997.1139,280760.8115,368024.961,158068.6199,602972.1548,299507.764,549736.0722,238495.4614,183734.1275,267172.0962,143013.9597,141987.3883,177678.4216,185336.9917,130739.7438,182597.8734,150836.7465,155987.2108,188171.7106,194352.5164,254777.6287,238136.9019,257596.2699,147618.7953,254100.7194,262375.7368,238521.4113,215205.9553,166063.6535,132806.5128,281638.3249,139848.3409,171998.0843,132875.4685,224601.4927
6/1/18,260413.9767,229291.2269,525109.788,327061.1456,332533.2342,344059.6183,249447.9349,375689.2934,145683.1208,199353.4257,191052.2489,115904.406,308288.5436,178759.9928,191106.5768,410055.9781,279062.6661,282241.5002,369789.8302,158872.5142,605271.4951,299996.8735,551110.8096,239502.667,184503.8946,268803.8698,143480.2262,142640.915,178143.8051,186261.0586,130770.1868,182992.332,151335.7756,156420.896,188128.921,194865.743,254877.461,238062.8048,258903.2802,147783.4596,254020.2508,262909.2462,241015.7291,214530.8216,166783.3819,132588.3955,281283.0077,139895.0465,171340.9191,133255.4517,225981.4522
7/1/18,261091.8113,230699.1769,527938.0965,329501.3582,334081.8428,345317.354,251453.0515,378776.195,146505.4119,200347.5818,192317.7882,115806.1473,310928.078,179147.572,192055.1489,412342.1682,282581.8338,283833.5107,371734.145,159850.9815,607371.2264,300837.7189,552546.3626,240623.8881,185549.3087,270510.5827,144046.8709,143362.7752,178961.095,187459.772,130888.8802,183746.5211,152095.2735,156792.1696,188185.5644,195642.3834,255645.0629,238628.4576,260408.3521,148210.0382,254226.3843,263121.7151,243804.5379,214113.4142,167704.9773,132257.4435,281200.5861,140126.3014,171102.0454,133851.8161,227545.1609
